Brand_ID,Cate1_ID,Cate2_ID,Cate3_ID,Region_ID
11,0,0,0,371
11,0,0,0,1935
11,0,0,0,1309
11,0,0,0,70
11,0,0,0,800
11,0,0,0,1514
11,0,0,0,2206
11,0,0,0,1789
11,0,0,0,1387
11,0,0,0,1617
11,0,0,0,2318
11,0,0,0,2000
11,0,0,0,629
11,0,0,15,1962
11,0,0,0,1595
11,0,0,0,1359
11,0,0,15,1853
11,0,0,0,410
11,0,0,0,1109
11,0,0,0,527
11,0,0,0,2161
11,0,0,0,1415
11,0,0,0,1187
11,0,0,0,1311
11,0,0,0,512
11,0,0,0,1187
11,0,0,0,247
11,0,0,0,906
11,0,0,0,525
11,0,0,15,2043
11,0,0,0,2138
11,0,0,0,146
11,0,0,15,1888
12,5,6,7,737
12,5,6,7,1658
12,5,6,7,619
12,5,6,7,570
13,1,7,8,551
13,1,7,8,104
13,1,7,8,533
13,1,7,8,162
13,1,7,8,514
13,1,7,8,385
13,1,7,8,1300
13,1,7,8,1678
13,1,7,8,342
13,1,7,8,2034
13,1,7,8,186
13,1,7,8,457
13,1,7,8,258
13,1,7,8,368
13,1,7,8,2125
13,1,7,8,1381
13,1,7,8,2017
13,1,7,8,237
13,1,7,8,24
13,1,7,8,220
13,1,7,8,1278
13,1,7,8,584
13,1,7,8,74
13,1,7,8,1341
13,1,7,8,8
13,1,7,8,438
13,1,7,8,2041
13,1,7,8,200
13,1,7,8,2106
13,1,7,8,543
13,1,7,8,1375
13,1,7,8,518
13,1,7,8,287
13,1,7,8,48
13,1,7,8,492
13,1,7,8,1317
13,1,7,8,2122
13,1,7,8,386
13,1,7,8,408
13,1,7,8,119
13,1,7,8,273
13,1,7,8,329
13,1,7,8,219
13,1,7,8,120
13,1,7,8,323
13,1,7,8,297
13,1,7,8,9
13,1,7,8,419
13,1,7,8,54
13,1,7,8,1914
13,1,7,8,1319
13,1,7,8,2138
13,1,7,8,2264
13,1,7,8,2145
13,1,7,8,407
14,5,8,9,557
14,5,8,9,37
14,5,8,9,1386
14,5,8,9,76
14,5,8,9,161
14,5,8,9,84
14,5,8,9,1970
15,3,9,10,24
15,3,9,10,27
15,3,9,10,2021
15,3,9,10,846
15,3,9,10,23
15,3,9,10,2210
15,3,9,10,148
15,3,9,10,36
15,3,9,10,707
15,3,9,10,62
15,3,9,10,576
15,3,9,10,1418
15,3,9,10,85
15,3,9,10,37
15,3,9,10,121
15,3,9,10,7
15,3,9,10,936
15,3,9,10,44
15,3,9,10,53
15,3,9,10,28
15,3,9,10,41
15,3,9,10,79
15,3,9,10,637
15,3,9,10,2032
15,3,9,10,83
15,3,9,10,76
15,3,9,10,875
15,3,9,10,1391
15,3,9,10,686
15,3,9,10,44
15,3,9,10,568
15,3,9,10,97
15,3,9,10,946
15,3,9,10,2021
15,3,9,10,1481
15,3,9,10,2311
15,3,9,10,2121
15,3,9,10,2120
15,3,9,10,719
15,3,9,10,2010
15,3,9,10,103
15,3,9,10,1530
15,3,9,10,556
15,3,9,10,116
15,3,9,10,107
15,3,9,10,1420
15,3,9,10,1531
15,3,9,10,1533
15,3,9,10,2069
15,3,9,10,741
15,3,9,10,31
15,3,9,10,20
15,3,9,10,2025
15,3,9,10,1006
15,3,9,10,129
15,3,9,10,310
15,3,9,10,10
15,3,9,10,2309
15,3,9,10,87
15,3,9,10,116
15,3,9,10,57
15,3,9,10,79
15,3,9,10,183
15,3,9,10,77
15,3,9,10,1437
15,3,9,10,54
15,3,9,10,696
15,3,9,10,15
15,3,9,10,290
15,3,9,10,966
15,3,9,10,599
15,3,9,10,2021
15,3,9,10,2197
15,3,9,10,558
15,3,9,10,72
15,3,9,10,164
15,3,9,10,960
15,3,9,10,158
15,3,9,10,938
15,3,9,10,1490
15,3,9,10,80
15,3,9,10,1273
15,3,9,10,2287
15,3,9,10,81
15,3,9,10,2069
15,3,9,10,1447
15,3,9,10,690
15,3,9,10,2031
15,3,9,10,155
15,3,9,10,2170
15,3,9,10,758
15,3,9,10,80
15,3,9,10,113
15,3,9,10,105
15,3,9,10,41
15,3,9,10,100
15,3,9,10,181
15,3,9,10,993
15,3,9,10,83
15,3,9,10,689
15,3,9,10,1433
15,3,9,10,686
15,3,9,10,567
15,3,9,10,654
15,3,9,10,2015
15,3,9,10,2311
15,3,9,10,557
15,3,9,10,945
15,3,9,10,611
15,3,9,10,160
15,3,9,10,650
15,3,9,10,570
15,3,9,10,586
15,3,9,10,54
15,3,9,10,27
15,3,9,10,56
15,3,9,10,99
15,3,9,10,869
15,3,9,10,1452
15,3,9,10,2311
15,3,9,10,23
15,3,9,10,663
15,3,9,10,1418
15,3,9,10,1000
15,3,9,10,1492
15,3,9,10,158
15,3,9,10,969
15,3,9,10,65
15,3,9,10,162
15,3,9,10,65
15,3,9,10,127
15,3,9,10,969
15,3,9,10,2018
15,3,9,10,116
15,3,9,10,2027
