Brand_ID,Cate1_ID,Cate2_ID,Cate3_ID,Region_ID
2,3,5,7,1970
2,3,5,7,1916
2,3,5,7,2027
2,3,5,7,1978
2,3,5,7,1976
2,3,5,7,1867
2,3,5,7,1829
2,3,5,76,1990
2,3,5,7,1901
2,3,5,7,1850
2,3,5,7,1963
2,3,5,7,1906
2,3,5,7,1926
2,3,5,7,1990
2,3,5,7,1995
3,1,1,2,2039
3,1,1,2,1769
3,1,1,2,1780
3,1,1,2,1998
3,1,1,2,1924
3,1,1,2,2039
3,1,1,2,2034
3,1,1,2,1952
3,1,1,2,2013
3,1,1,2,1745
3,1,1,2,1898
3,1,1,2,1981
3,1,1,2,1959
3,1,1,2,2035
3,1,1,2,1942
3,1,1,2,2041
3,1,1,2,1990
3,1,1,1,1829
3,1,1,2,1847
3,1,1,2,2028
3,1,1,2,1898
3,1,1,2,1854
3,1,1,2,1906
3,1,1,2,1818
3,1,1,2,1963
3,1,1,2,1911
3,1,1,2,2018
3,1,1,2,1911
3,1,1,2,1740
3,1,1,2,1741
3,1,1,2,2004
3,1,1,2,1973
3,1,1,2,2029
3,1,1,2,1753
3,1,1,2,1909
3,1,1,2,2029
3,1,1,2,1864
3,1,1,2,1773
3,1,1,2,2025
3,1,1,2,2002
3,1,1,2,1852
3,1,1,2,2025
3,1,1,2,2007
3,1,1,2,1945
3,1,1,2,2039
3,1,1,2,1905
3,1,1,2,1801
3,1,1,2,2013
3,1,1,2,2004
3,1,1,2,2027
3,1,1,2,1781
3,1,1,1,1995
3,1,1,2,1994
3,1,1,2,1998
3,1,1,2,1970
3,1,1,2,1713
3,1,1,1,2013
3,1,1,2,2011
3,1,1,2,1994
3,1,1,2,2034
3,1,1,2,1898
3,1,1,2,1822
3,1,1,2,1880
3,1,1,2,1925
3,1,1,2,2011
3,1,1,2,1945
3,1,1,2,2025
3,1,1,2,1885
3,1,1,1,1899
3,1,1,2,2022
3,1,1,2,1953
3,1,1,2,1927
3,1,1,2,2004
3,1,1,2,1732
3,1,1,2,1857
3,1,1,2,1873
3,1,1,2,1842
3,1,1,2,2018
3,1,1,2,1891
3,1,1,2,2002
3,1,1,2,1721
3,1,1,2,2019
3,1,1,2,1723
3,1,1,2,1996
3,1,1,2,1911
3,1,1,2,2011
3,1,1,2,1791
3,1,1,1,1815
3,1,1,2,1857
3,1,1,2,1889
3,1,1,2,2022
3,1,1,2,1885
3,1,1,1,2015
3,1,1,2,1892
3,1,1,2,2017
3,1,1,2,1845
3,1,1,2,1925
3,1,1,2,1922
3,1,1,2,2034
3,1,1,2,1871
3,1,1,2,1937
3,1,1,2,2011
3,1,1,2,1910
3,1,1,2,1962
3,1,1,2,1818
3,1,1,2,1805
3,1,1,2,1852
3,1,1,2,2039
3,1,1,2,1963
3,1,1,2,1996
3,1,1,2,1912
3,1,1,2,1781
3,1,1,2,1885
3,1,1,1,1904
3,1,1,2,1905
3,1,1,2,1937
3,1,1,71,1925
3,1,1,2,1998
3,1,1,2,1932
3,1,1,2,1640
3,1,1,2,2007
3,1,1,2,1977
3,1,1,2,1951
3,1,1,2,1950
3,1,1,2,1911
3,1,1,2,1956
3,1,1,2,1804
3,1,1,2,1849
3,1,1,2,1797
3,1,1,2,1998
3,1,1,2,1778
3,1,1,2,1830
3,1,1,2,1996
3,1,1,2,1917
3,1,1,2,1995
4,0,0,3,1683
4,0,0,3,2022
4,0,0,3,1929
4,0,0,3,2041
4,0,0,3,2025
4,0,0,3,1781
4,0,0,3,1780
4,0,0,3,1891
4,0,0,3,1994
4,0,0,3,1898
4,0,0,3,1980
4,0,0,3,2041
4,0,0,3,2034
4,0,0,3,1957
4,0,0,3,1867
4,0,0,3,1885
4,0,0,3,1901
4,0,0,3,1842
4,0,0,3,1963
4,0,0,3,2011
4,0,0,3,1793
4,0,0,3,1741
4,0,0,3,1801
4,0,0,3,1875
4,0,0,3,2025
4,0,0,3,2011
4,0,0,3,1873
4,0,0,3,1732
4,0,0,3,1973
4,0,0,3,2027
4,0,0,0,1937
4,0,0,3,2011
4,0,0,3,1783
4,0,0,3,1885
4,0,0,3,1901
4,0,0,3,2004
4,0,0,3,2019
4,0,0,3,1892
4,0,0,3,1918
4,0,0,3,1723
4,0,0,3,1945
4,0,0,3,2035
4,0,0,3,1893
4,0,0,3,1852
4,0,0,3,1891
4,0,0,3,2034
4,0,0,3,2034
4,0,0,3,1911
4,0,0,3,2041
4,0,0,3,2018
4,0,0,3,2001
4,0,0,3,1740
4,0,0,3,1996
4,0,0,3,2039
4,0,0,3,1998
4,0,0,3,2042
4,0,0,3,1985
4,0,0,3,1956
4,0,0,3,2022
4,0,0,3,1847
4,0,0,3,1996
5,0,0,3,1973
5,0,0,3,1740
5,0,0,3,2020
5,0,0,3,1790
5,0,0,3,1770
5,0,0,3,1979
5,0,0,3,2018
5,0,0,3,1851
5,0,0,3,1979
5,0,0,3,2042
5,0,0,3,2041
5,0,0,3,1715
5,0,0,3,1994
5,0,0,3,1997
5,0,0,3,1833
5,0,0,3,1892
5,0,0,3,1991
5,0,0,3,2034
5,0,0,3,1845
5,0,0,3,1783
5,0,0,3,1731
5,0,0,3,1773
5,0,0,3,1850
6,1,1,2,1847
6,1,1,2,1851
6,1,1,2,1969
6,1,1,2,1994
6,1,1,2,1957
6,1,1,2,1977
6,1,1,2,2007
6,1,1,2,1911
6,1,1,2,1997
6,1,1,2,1836
6,1,1,2,2004
6,1,1,2,1791
6,1,1,2,2011
6,1,1,2,1900
6,1,1,2,1998
6,1,1,2,2011
6,1,1,2,1932
6,1,1,2,1675
6,1,1,2,1963
6,1,1,2,1761
6,1,1,2,1780
6,1,1,2,1994
6,1,1,2,2019
6,1,1,2,1872
6,1,1,2,1905
6,1,1,2,2028
6,1,1,2,1998
6,1,1,2,1901
6,1,1,2,1972
6,1,1,2,1980
6,1,1,2,1790
6,1,1,2,1961
6,1,1,2,1797
6,1,1,2,1956
6,1,1,2,1980
6,1,1,2,1938
6,1,1,2,2018
7,2,2,4,2011
7,2,2,8,1876
7,2,2,4,1793
7,2,2,4,1852
7,2,2,4,2028
7,2,2,8,1873
7,2,2,8,1746
7,2,2,4,1970
7,2,2,8,2041
7,2,2,4,1876
7,2,2,4,2034
7,2,2,4,1918
7,2,2,8,2042
7,2,2,4,1731
7,2,2,4,1781
7,2,2,8,1945
7,2,2,4,1885
7,2,2,8,2020
7,2,2,8,1950
7,2,2,4,1905
7,2,2,4,2013
7,2,2,4,1723
7,2,2,4,1995
7,2,2,4,1996
7,2,2,4,1654
7,2,2,4,1892
7,2,2,8,1980
7,2,2,4,1995
7,2,2,8,1945
7,2,2,8,1899
7,2,2,8,2041
7,2,2,4,1957
7,2,2,8,1852
7,2,2,4,1961
7,2,2,8,1871
7,2,2,4,1741
7,2,2,8,1994
7,2,2,4,1911
7,2,2,4,1818
7,2,2,4,1801
7,2,2,8,1869
7,2,2,8,1830
7,2,2,4,1898
7,2,2,4,1980
7,2,2,4,2004
7,2,2,4,1912
7,2,2,4,1683
7,2,2,8,1970
7,2,2,4,1783
7,2,2,8,1996
7,2,2,4,1973
7,2,2,4,1994
7,2,2,8,2042
7,2,2,4,2018
8,0,0,3,1996
8,0,0,3,1732
8,0,0,3,2011
8,0,0,3,1847
8,0,0,3,1957
8,0,0,3,1858
8,0,0,3,1741
8,0,0,3,1891
8,0,0,3,1937
8,0,0,3,1818
8,0,0,3,1911
8,0,0,3,1723
8,0,0,3,1854
8,0,0,3,1959
8,0,0,3,1871
9,1,1,1,2041
9,1,1,1,1922
9,1,1,1,2030
9,1,1,1,1988
9,1,1,1,1927
9,1,1,1,1955
9,1,1,1,1725
9,1,1,1,1979
9,1,1,1,1996
9,1,1,1,1892
9,1,1,1,1801
9,0,4,6,1973
9,1,1,1,2034
9,1,1,1,1996
9,1,1,1,1998
9,1,1,1,1898
9,1,1,1,1781
9,0,0,3,1963
9,1,1,1,1988
9,1,1,1,2013
9,4,17,25,1846
9,1,1,1,1848
9,1,1,1,1912
9,1,1,1,1845
9,1,1,1,1906
9,1,1,1,2007
9,1,1,1,1973
9,1,1,1,2017
9,1,1,1,2041
9,1,1,1,1967
9,1,1,1,1982
9,1,1,1,1873
9,1,1,1,2004
9,1,1,1,2035
9,1,1,1,1741
9,1,1,1,1896
9,1,1,1,1830
9,1,1,1,1922
9,1,1,1,1740
9,1,1,1,1873
9,1,1,1,1759
9,1,1,1,1988
9,1,1,1,1852
9,1,1,1,1746
9,1,1,1,1948
9,1,1,1,2025
9,1,1,1,1956
9,1,1,1,1778
9,1,1,1,1852
9,1,1,1,1899
9,1,1,1,1875
9,1,1,1,2035
9,1,1,1,1714
9,1,1,1,1875
9,1,1,1,1873
9,1,1,1,2013
9,1,1,1,1778
9,1,1,1,1987
9,1,1,1,1723
9,1,1,1,1781
10,2,3,5,1818
10,2,3,5,2039
10,2,3,5,1988
10,2,3,5,2017
10,2,3,5,1974
10,2,3,5,1994
10,2,3,5,1996
10,2,3,5,1781
10,2,3,5,1893
10,2,3,5,1865
10,2,3,5,1885
10,2,3,5,1700
10,2,3,5,2011
10,2,3,5,1998
10,2,25,69,1852
10,2,3,5,1845
10,2,3,5,2035
10,2,3,5,1930
10,2,3,5,1757
10,2,3,5,1922
10,2,3,5,1820
10,2,3,5,1740
10,2,3,5,1981
10,2,3,5,1963
10,2,3,5,1783
10,2,3,5,1820
10,2,3,5,1852
10,2,3,5,1741
10,2,3,5,1875
10,2,3,5,2013
10,2,3,5,1997
10,2,3,5,2013
10,2,3,5,1723
10,2,3,5,1970
10,2,3,5,1797
10,2,3,5,1783
10,2,3,5,2011
10,2,3,5,1842
10,2,3,5,1918
10,2,3,39,1858
10,2,3,5,1967
10,2,3,5,1873
10,2,3,5,1892
10,2,3,5,1995
10,2,3,5,1945
10,2,3,5,1963
10,2,3,5,1801
10,2,3,5,2018
11,0,0,0,2002
11,0,0,0,1997
11,0,0,0,1871
11,0,0,3,1959
11,0,0,0,1997
12,0,0,0,1801
12,0,0,0,2034
12,0,0,0,2007
12,0,0,0,1911
12,0,0,0,1997
12,0,0,0,2039
12,0,0,0,2039
12,0,0,0,1852
12,0,0,0,1741
12,0,0,0,1918
12,0,0,0,1918
12,0,0,0,1745
12,0,0,0,1997
12,0,0,0,1927
12,0,0,0,2007
12,0,0,0,1972
12,0,0,0,1917
12,0,0,0,1884
12,0,0,0,1675
12,0,0,0,1871
12,0,0,0,2039
12,0,0,0,1865
12,0,0,0,1871
12,0,0,0,2027
12,0,0,0,1990
12,0,0,0,1708
12,0,0,0,2018
12,0,0,0,1945
12,0,0,0,1996
12,0,0,3,2039
12,0,0,0,1876
12,0,0,0,1950
12,0,0,0,1781
12,0,0,0,1891
12,0,0,0,1946
12,0,0,0,2041
13,0,4,6,1912
13,0,4,6,1998
13,0,0,3,1700
13,0,0,3,1746
13,0,0,0,1779
13,0,4,6,1994
13,0,4,6,1842
13,0,0,3,1738
13,0,0,3,1996
13,0,4,6,1998
13,0,4,6,1842
13,0,4,6,1717
13,0,0,3,1937
13,0,0,3,1784
14,0,0,3,2039
14,0,0,3,2013
14,0,0,0,1748
14,0,0,3,1725
15,3,5,7,1994
15,3,5,7,2013
15,3,5,7,1922
15,3,5,7,2013
15,3,5,7,1822
15,3,5,7,1916
15,3,5,7,1752
15,3,5,7,1876
15,3,5,7,1972
15,3,5,7,1835
15,3,5,7,1908
15,3,5,7,2001
15,3,5,7,1815
15,3,5,7,1912
15,3,5,7,1996
15,1,1,1,1777
15,3,5,7,1696
15,3,5,7,1905
15,3,5,7,2011
15,3,5,7,1696
15,3,5,7,1967
15,3,5,7,1964
15,3,5,7,1867
15,3,5,7,1998
15,3,5,7,2034
15,3,5,7,1898
15,3,5,7,1967
15,3,5,7,1942
16,3,5,7,2018
16,3,5,7,1872
16,3,5,7,1963
16,3,5,7,1967
16,3,5,7,1974
16,3,5,7,2012
16,3,5,7,2013
16,3,5,7,2015
16,3,5,7,2041
16,3,5,7,2004
16,3,5,7,1904
16,3,5,7,1948
16,3,5,7,2013
16,3,5,7,2041
16,3,5,7,2017
16,3,5,7,1963
16,3,5,7,1830
16,3,5,7,1927
16,3,5,7,1878
16,3,5,7,2035
16,3,5,7,1829
16,3,5,7,1969
16,3,5,7,1950
16,3,5,7,2013
16,3,5,7,1904
16,3,5,7,1949
16,3,5,7,1995
16,3,5,7,2017
16,3,5,7,1826
16,3,5,7,1967
16,3,5,7,1728
16,3,5,7,1988
16,3,5,7,1942
16,3,5,7,1815
16,3,5,7,1865
16,3,5,7,1735
16,3,5,7,1778
16,3,5,7,1955
16,3,5,7,2039
16,3,5,7,2011
16,3,5,7,1867
16,3,5,7,1835
16,3,5,7,2027
16,3,5,7,1982
16,3,5,7,2025
16,3,5,7,2035
16,3,5,7,1926
16,3,5,7,1969
16,3,5,7,1778
16,3,5,7,1987
16,3,5,7,2025
16,3,5,7,2015
17,2,2,8,2015
17,2,2,8,1983
17,2,2,8,1979
17,2,2,4,1930
17,2,2,4,1896
17,2,2,8,1942
17,2,2,8,1869
17,2,2,8,1864
17,2,2,4,1793
17,2,2,4,2018
17,2,2,8,1891
17,2,2,8,2015
17,2,2,4,1751
17,2,2,8,1830
17,2,2,4,1898
17,2,2,8,2019
17,2,2,8,2015
17,2,2,8,2019
17,2,2,4,1911
17,2,2,8,1757
17,2,2,8,1871
17,2,2,8,2035
17,2,2,8,1846
17,2,2,4,1773
17,2,2,4,1818
17,2,2,4,1912
17,2,2,4,1911
17,2,2,8,1864
17,2,2,8,1852
17,2,2,4,1927
17,2,2,4,1994
17,2,2,4,1885
17,2,2,4,1998
17,2,2,4,1995
17,2,2,4,1937
17,2,2,8,1899
17,2,2,4,1996
17,2,2,8,1922
17,2,2,4,1781
17,2,2,8,1974
17,2,2,8,1921
18,2,2,4,1854
18,2,2,8,1820
18,2,2,8,1964
18,2,2,8,1973
18,2,2,8,1929
18,2,2,8,1831
18,2,2,8,1885
18,2,2,8,1996
18,2,2,8,2004
18,2,2,8,1980
18,2,2,8,1781
18,2,2,8,1852
18,2,2,8,1997
18,2,2,8,2034
18,2,2,8,1846
18,2,2,8,1917
18,2,2,8,1942
18,2,2,8,1865
18,2,2,8,1849
18,2,2,8,2039
18,2,2,4,1998
18,2,2,8,1804
18,2,2,8,1991
18,2,2,8,1961
18,2,2,8,1873
18,2,2,8,1910
18,2,2,8,1910
18,2,2,8,1876
18,2,2,8,2034
18,2,2,8,1918
18,2,2,4,2018
18,2,2,8,1880
18,2,2,4,1921
18,2,2,8,1945
18,2,2,8,2018
18,2,2,4,1997
18,2,2,8,1901
18,2,2,8,1877
18,2,2,8,1995
18,2,2,8,1731
18,2,2,8,1670
18,2,2,8,1936
18,2,2,8,1917
18,2,2,8,1945
18,2,2,8,1875
18,2,2,8,2022
18,2,2,8,1864
18,2,2,8,2041
18,2,2,8,1983
18,2,2,8,1683
18,2,2,8,1885
18,2,2,8,1979
18,2,2,8,1790
18,2,2,8,1783
18,2,2,8,1932
18,2,2,8,1925
18,2,2,8,2030
18,2,2,8,1964
18,2,2,4,1797
18,2,2,8,2022
18,2,2,8,1980
18,2,2,8,1899
18,2,2,8,2013
18,2,2,8,1803
18,2,2,8,2017
18,2,2,8,1686
18,2,2,8,1994
18,2,2,8,1893
18,2,2,8,2028
18,2,2,4,1921
18,2,2,8,2011
18,2,2,4,1918
18,2,2,8,1929
18,2,2,8,1924
18,2,2,8,1937
18,2,2,8,1953
18,2,2,8,1985
18,2,2,8,1793
18,2,2,8,2001
18,2,2,4,1781
18,2,2,8,2019
18,2,2,8,1967
18,2,2,8,1961
18,2,2,8,1753
18,2,2,8,1723
18,2,2,4,1927
18,2,2,8,1849
18,2,2,4,2028
18,2,2,8,1973
18,2,2,8,1830
18,2,2,8,1912
18,2,2,8,1901
18,2,2,8,1990
18,2,2,8,1956
18,2,2,8,1875
18,2,2,4,2031
18,2,2,8,1959
18,2,2,8,1678
18,2,2,8,1864
18,2,2,8,1930
18,2,2,8,1867
18,2,2,8,1760
18,2,2,8,1892
18,2,2,8,1893
18,2,2,8,2035
18,2,2,8,1683
18,2,2,8,1911
18,2,2,8,1869
18,2,2,8,1932
18,2,2,8,2007
18,2,2,4,1738
18,2,2,8,1864
18,2,2,8,1872
18,2,2,8,1921
18,2,2,8,2015
18,2,2,8,1918
18,2,2,8,2011
18,2,2,4,1885
18,2,2,8,2035
18,2,2,4,2035
18,2,2,8,1725
18,2,2,8,1921
18,2,2,8,1927
18,2,2,8,1988
18,2,2,8,1906
18,2,2,8,1871
18,2,2,8,1769
18,2,2,8,1880
18,2,2,8,1995
18,2,2,8,1936
18,2,2,8,2004
18,2,2,8,1945
18,2,2,8,1744
18,2,2,8,1964
18,2,2,8,1873
18,2,2,8,1918
18,2,2,8,2022
18,2,2,8,1889
18,2,2,8,1911
18,2,2,8,1740
18,2,2,4,2041
18,2,2,8,1807
18,2,2,8,1865
18,2,2,8,1937
18,2,2,4,1873
18,2,2,8,1781
18,2,2,8,2027
18,2,2,8,2003
18,2,2,4,1711
18,2,2,8,1998
18,2,2,8,1988
18,2,2,8,1885
18,2,2,8,1647
18,2,2,8,2035
18,2,2,8,1988
18,2,2,8,1896
18,2,2,8,2004
18,2,2,8,1717
18,2,2,8,1845
18,2,2,8,1900
18,2,2,8,1922
18,2,2,8,1972
18,2,2,8,1922
18,2,2,8,1918
18,2,2,8,1961
18,2,2,8,1983
18,2,2,4,1754
18,2,2,8,1938
18,2,2,8,1937
18,2,2,8,2018
18,2,2,4,1957
18,2,2,8,1932
18,2,2,8,1964
18,2,2,8,1822
18,2,2,8,1959
18,2,2,8,2039
18,2,2,8,1822
18,2,2,8,1875
18,2,2,8,1905
18,2,2,8,1723
18,2,2,8,2039
18,2,2,8,1728
18,2,2,8,1945
18,2,2,4,1880
18,2,2,8,1994
18,2,2,8,1757
18,2,2,8,1912
18,2,2,4,1918
18,2,2,4,1918
18,2,2,8,1783
18,2,2,8,1918
18,2,2,8,2041
18,2,2,8,1996
18,2,2,4,1885
18,2,2,8,1791
18,2,2,8,1700
18,2,2,8,1957
18,2,2,8,2002
18,2,2,8,1899
18,2,2,8,1898
18,2,2,4,1700
18,2,2,8,1783
18,2,2,8,2018
18,2,2,8,1932
18,2,2,8,1898
18,2,2,4,2011
18,2,2,8,1730
18,2,2,8,1804
18,2,2,4,1805
18,2,2,8,1781
18,2,2,8,1953
18,2,2,8,1985
18,2,2,8,1932
18,2,2,8,1957
18,2,2,8,1885
18,2,2,4,1911
18,2,2,8,1970
18,2,2,8,1961
18,2,2,8,1880
18,2,2,8,1996
18,2,2,8,1885
18,2,2,8,1915
18,2,2,8,1918
18,2,2,8,2011
18,2,2,8,1998
18,2,2,8,2004
18,2,2,8,1892
18,2,2,4,1885
18,2,2,8,1871
18,2,2,8,1898
18,2,2,8,2019
18,2,2,8,1996
18,2,2,4,1996
18,2,2,8,1830
18,2,2,8,1761
18,2,2,8,1619
18,2,2,8,1713
18,2,2,8,2004
18,2,2,8,1918
18,2,2,8,1694
18,2,2,4,1945
18,2,2,8,1783
18,2,2,8,1910
18,2,2,8,2027
18,2,2,8,1939
18,2,2,8,1973
18,2,2,4,1997
18,2,2,8,2035
18,2,2,4,1852
18,2,2,8,1921
18,2,2,8,2018
18,2,2,8,1880
18,2,2,8,1864
18,2,2,8,1953
18,2,2,8,1924
18,2,2,8,1997
18,2,2,8,1818
18,2,2,8,1922
18,2,2,8,1738
18,2,2,8,2018
18,2,2,8,1818
18,2,2,8,1876
18,2,2,4,1842
18,2,2,8,1997
18,2,2,8,1997
18,2,2,8,1873
18,2,2,8,1921
18,2,2,4,1997
18,2,2,8,1963
18,2,2,8,2020
18,2,2,8,2025
18,2,2,8,1783
18,2,2,8,1738
18,2,2,8,1873
18,2,2,4,1995
18,2,2,8,1926
18,2,2,8,1990
18,2,2,8,1623
18,2,2,8,1807
18,2,2,8,1988
18,2,2,8,1820
18,2,2,8,1966
18,2,2,8,1738
18,2,2,8,1957
18,2,2,8,1822
18,2,2,8,1721
18,2,2,8,2017
18,2,2,8,1995
18,2,2,8,1927
18,2,2,8,2017
18,2,2,8,1997
18,2,2,8,1851
18,2,2,8,1973
18,2,2,8,1945
18,2,2,8,2018
18,2,2,8,2004
18,2,2,8,1849
18,2,2,8,1922
18,2,2,8,1901
